Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Hawthorn,8/3 Kooyongkoot Rd,2,u,450000.0,S,LITTLE,1/07/2017,5.3,3122.0,2.0,1.0,1.0,2338.0,,,Boroondara,-37.83032,145.03898999999996,Southern Metropolitan,11308.0
Hawthorn,14/59 Riversdale Rd,2,u,450000.0,PI,Jellis,1/07/2017,5.3,3122.0,2.0,1.0,1.0,1540.0,71.0,1965.0,Boroondara,-37.82824,145.03136999999995,Southern Metropolitan,11308.0
Heidelberg Heights,55 McEwan Rd,2,h,780000.0,VB,Barry,1/07/2017,8.8,3081.0,2.0,1.0,1.0,588.0,,,Banyule,-37.73764,145.05323,Eastern Metropolitan,2947.0
Highett,2/25 Wilson St,2,u,645000.0,S,Hodges,1/07/2017,16.0,3190.0,2.0,1.0,1.0,105.0,64.0,1970.0,Bayside,-37.94887,145.02647,Southern Metropolitan,4794.0
Jacana,12/1051 Pascoe Vale Rd,2,t,390000.0,S,YPA,1/07/2017,14.0,3047.0,2.0,1.0,1.0,165.0,89.0,1995.0,Hume,-37.68582,144.91638,Northern Metropolitan,851.0
Keilor East,18 Grandvalley Dr,2,t,520000.0,VB,Whiting,1/07/2017,11.7,3033.0,2.0,2.0,2.0,62.0,62.0,2014.0,Moonee Valley,-37.73893,144.87661,Western Metropolitan,5629.0
Kensington,10 Rankins Rd,2,h,850000.0,VB,Nelson,1/07/2017,3.4,3031.0,2.0,1.0,0.0,133.0,,,Melbourne,-37.78906,144.93173000000004,Northern Metropolitan,5263.0
Kensington,9/11 Smith St,2,u,535000.0,SP,Edward,1/07/2017,3.4,3031.0,2.0,1.0,1.0,0.0,70.0,2011.0,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263.0
Kew,1/177 Brougham St,2,h,758000.0,S,Jellis,1/07/2017,5.4,3101.0,2.0,1.0,2.0,901.0,,,Boroondara,-37.79719,145.03177,Southern Metropolitan,10331.0
Kew East,2/13 Westbrook St,2,u,862000.0,S,Jellis,1/07/2017,7.3,3102.0,2.0,1.0,1.0,1011.0,72.0,1970.0,Boroondara,-37.7972,145.05225,Southern Metropolitan,2671.0
Lalor,2/70 David St,2,u,410000.0,S,Harcourts,1/07/2017,16.3,3075.0,2.0,1.0,1.0,143.0,,,Whittlesea,-37.67222,145.0231,Northern Metropolitan,8279.0
Maidstone,3/10 Greenham St,2,t,520000.0,S,Jas,1/07/2017,6.4,3012.0,2.0,1.0,1.0,126.0,,,Maribyrnong,-37.78775,144.87446,Western Metropolitan,3873.0
Mill Park,2/2 Comeram Ct,2,u,460000.0,S,Love,1/07/2017,17.9,3082.0,2.0,1.0,1.0,241.0,88.0,2000.0,Whittlesea,-37.67231,145.05878,Northern Metropolitan,10529.0
Moonee Ponds,59 Robinson St,2,h,1020000.0,S,Jellis,1/07/2017,6.2,3039.0,2.0,1.0,1.0,269.0,,,Moonee Valley,-37.75782,144.92088,Western Metropolitan,6232.0
Moonee Ponds,27 The Strand,2,h,1250000.0,S,Nelson,1/07/2017,6.2,3039.0,2.0,1.0,1.0,450.0,,,Moonee Valley,-37.76121,144.92525,Western Metropolitan,6232.0
Newport,2A Gordon St,2,h,710000.0,S,Williams,1/07/2017,6.2,3015.0,2.0,1.0,2.0,120.0,121.0,2011.0,Hobsons Bay,-37.84026,144.86667,Western Metropolitan,5498.0
North Melbourne,8/302 Abbotsford St,2,u,550000.0,S,Nelson,1/07/2017,1.8,3051.0,2.0,1.0,0.0,4563.0,,,Melbourne,-37.79939,144.94635,Northern Metropolitan,6821.0
North Melbourne,187 Errol St,2,h,962000.0,S,Alexkarbon,1/07/2017,1.8,3051.0,2.0,1.0,0.0,91.0,2.0,,Melbourne,-37.80037,144.94981,Northern Metropolitan,6821.0
North Melbourne,2E Princess St,2,t,936000.0,S,Jellis,1/07/2017,1.8,3051.0,2.0,1.0,0.0,0.0,,,Melbourne,-37.80487,144.95705,Northern Metropolitan,6821.0
Northcote,4/26 Wilmoth St,2,u,390000.0,S,Ray,1/07/2017,5.3,3070.0,2.0,1.0,1.0,0.0,,,Darebin,-37.76622,145.01596,Northern Metropolitan,11364.0
Oak Park,13 Kiama St,2,t,610000.0,S,Nelson,1/07/2017,11.2,3046.0,2.0,1.0,1.0,182.0,112.0,2015.0,Moreland,-37.712,144.91761,Northern Metropolitan,2651.0
Ormond,6/32 Walsh St,2,u,562000.0,S,Gary,1/07/2017,11.4,3204.0,2.0,1.0,1.0,0.0,88.0,1970.0,Glen Eira,-37.90286,145.04772,Southern Metropolitan,3578.0
Prahran,1/648 High St,2,u,1240000.0,S,Rounds,1/07/2017,4.6,3181.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85417,145.00929,Southern Metropolitan,7717.0
Reservoir,57 Crevelli St,2,h,560000.0,S,Barry,1/07/2017,12.0,3073.0,2.0,1.0,1.0,198.0,,,Darebin,-37.72874,145.02988,Northern Metropolitan,21650.0
Reservoir,3/76 Southernhay St,2,t,668500.0,S,Nelson,1/07/2017,12.0,3073.0,2.0,2.0,1.0,138.0,104.63,2014.0,Darebin,-37.72487,145.00705,Northern Metropolitan,21650.0
Richmond,13 Francis St,2,h,1165000.0,S,Biggin,1/07/2017,2.4,3121.0,2.0,1.0,1.0,149.0,,,Yarra,-37.81954,145.00304,Northern Metropolitan,14949.0
Richmond,7/129 Hoddle St,2,u,890500.0,SP,Biggin,1/07/2017,2.4,3121.0,2.0,2.0,2.0,180.0,123.0,1940.0,Yarra,-37.81443,144.99079,Northern Metropolitan,14949.0
Richmond,2 Sutton Gr,2,h,1442000.0,S,Biggin,1/07/2017,2.4,3121.0,2.0,2.0,1.0,163.0,,,Yarra,-37.82259000000001,144.99077,Northern Metropolitan,14949.0
Ringwood East,3/1 Mines Rd,2,u,560000.0,S,Barry,1/07/2017,21.3,3135.0,2.0,1.0,2.0,217.0,,1985.0,Maroondah,-37.80526,145.24628,Eastern Metropolitan,4407.0
Rockbank,2013 Western Hwy,2,h,340000.0,SP,YPA,1/07/2017,23.8,3335.0,2.0,1.0,0.0,609.0,,,Melton,-37.73289000000001,144.66615,Western Metropolitan,538.0
Sandringham,6/76 Bay Rd,2,u,643500.0,S,hockingstuart,1/07/2017,15.2,3191.0,2.0,1.0,1.0,0.0,67.0,1970.0,Bayside,-37.95236,145.00737,Southern Metropolitan,4497.0
Seddon,2A Austin St,2,h,750000.0,S,Jas,1/07/2017,5.1,3011.0,2.0,1.0,1.0,104.0,,,Maribyrnong,-37.80601,144.89663000000004,Western Metropolitan,2417.0
Seddon,57 Charles St,2,h,850000.0,VB,Village,1/07/2017,5.1,3011.0,2.0,1.0,1.0,152.0,91.0,1910.0,Maribyrnong,-37.80697,144.8928,Western Metropolitan,2417.0
South Yarra,1109/800 Chapel St,2,u,857000.0,S,LITTLE,1/07/2017,2.7,3141.0,2.0,2.0,2.0,0.0,,2000.0,Stonnington,-37.83613,144.99661,Southern Metropolitan,14887.0
South Yarra,51 Moore St,2,h,1160000.0,S,Jellis,1/07/2017,2.7,3141.0,2.0,1.0,0.0,140.0,,,Stonnington,-37.84369,144.98914,Southern Metropolitan,14887.0
St Kilda,6/19 Herbert St,2,u,525000.0,S,hockingstuart,1/07/2017,5.0,3182.0,2.0,1.0,1.0,0.0,60.0,1970.0,Port Phillip,-37.87174,144.98286000000004,Southern Metropolitan,13240.0
St Kilda,7/27 Robe St,2,u,365000.0,VB,Rounds,1/07/2017,5.0,3182.0,2.0,1.0,1.0,881.0,49.0,1993.0,Port Phillip,-37.86476,144.97826,Southern Metropolitan,13240.0
St Kilda,403/64 Wellington St,2,u,460000.0,SP,LITTLE,1/07/2017,5.0,3182.0,2.0,1.0,1.0,0.0,,,Port Phillip,-37.85709,144.9873,Southern Metropolitan,13240.0
Strathmore,2/30 Bulla Rd,2,h,646000.0,S,Nelson,1/07/2017,8.2,3041.0,2.0,1.0,1.0,184.0,,1990.0,Moonee Valley,-37.7404,144.90835,Western Metropolitan,3284.0
Truganina,2/7 Cabarita St,2,t,385000.0,SP,Reliance,1/07/2017,18.4,3029.0,2.0,1.0,1.0,206.0,,,Wyndham,-37.84219,144.71155,Western Metropolitan,5811.0
Wantirna,7/3 Ashley St,2,h,450000.0,PI,Prof.,1/07/2017,14.7,3152.0,2.0,2.0,2.0,74.0,,,Knox,-37.84646,145.22591,Eastern Metropolitan,5424.0
West Footscray,24 Hope St,2,h,876000.0,S,Biggin,1/07/2017,6.4,3012.0,2.0,1.0,1.0,369.0,,,Maribyrnong,-37.79205,144.87142,Western Metropolitan,5058.0
Wollert,6 Burley St,2,u,390000.0,S,Ray,1/07/2017,25.5,3750.0,2.0,1.0,1.0,197.0,,,Whittlesea,-37.61401,145.03301000000005,Northern Metropolitan,2940.0
Aberfeldie,5/257 Buckley St,2,u,507000.0,S,Barry,3/06/2017,7.5,3040.0,2.0,1.0,1.0,0.0,80.0,1960.0,Moonee Valley,-37.75571,144.90366,Western Metropolitan,1543.0
Albert Park,2 Boyd St,2,h,2905000.0,S,RT,3/06/2017,3.0,3206.0,2.0,1.0,1.0,254.0,,,Port Phillip,-37.84583,144.95658,Southern Metropolitan,3280.0
Albert Park,172 Danks St,2,h,1380000.0,S,Abercromby's,3/06/2017,3.0,3206.0,2.0,1.0,1.0,164.0,,,Port Phillip,-37.84763,144.95175,Southern Metropolitan,3280.0
Albert Park,28 Moubray St,2,h,2015000.0,S,Marshall,3/06/2017,3.0,3206.0,2.0,1.0,2.0,178.0,,,Port Phillip,-37.84098,144.95115,Southern Metropolitan,3280.0
Altona,2/18 Hancock St,2,u,540000.0,SP,hockingstuart,3/06/2017,11.0,3018.0,2.0,1.0,1.0,132.0,,1980.0,Hobsons Bay,-37.86444,144.82304,Western Metropolitan,5301.0
Armadale,4/42 Adelaide St,2,u,700500.0,S,hockingstuart,3/06/2017,6.3,3143.0,2.0,1.0,1.0,0.0,,,Stonnington,-37.85385,145.0284,Southern Metropolitan,4836.0
Ashburton,65 Fakenham Rd,2,h,1880000.0,SP,Buxton,3/06/2017,10.2,3147.0,2.0,2.0,2.0,627.0,,,Boroondara,-37.86236,145.08787,Southern Metropolitan,3052.0
Beaumaris,71 Oak St,2,h,1470000.0,S,Hodges,3/06/2017,17.3,3193.0,2.0,1.0,4.0,633.0,116.0,1960.0,Bayside,-37.98489,145.04116000000005,Southern Metropolitan,5366.0
Black Rock,1/565 Balcombe Rd,2,u,767000.0,SP,Chisholm,3/06/2017,17.3,3193.0,2.0,1.0,2.0,206.0,,1970.0,Bayside,-37.97614,145.02014,Southern Metropolitan,2866.0
Briar Hill,1/3 Campbell Rd,2,u,637000.0,S,Morrison,3/06/2017,16.1,3088.0,2.0,1.0,1.0,318.0,104.0,1980.0,Banyule,-37.70688,145.11791000000005,Eastern Metropolitan,1390.0
Brighton,18/4 Dudley St,2,u,1400000.0,PI,Hodges,3/06/2017,10.5,3186.0,2.0,2.0,2.0,0.0,104.0,,Bayside,-37.90115,144.98776,Southern Metropolitan,10579.0
Brunswick,369 Barkly St,2,h,1315000.0,S,Nelson,3/06/2017,5.2,3056.0,2.0,1.0,1.0,234.0,106.0,1910.0,Moreland,-37.77539,144.95576,Northern Metropolitan,11918.0
Brunswick,7/37 Blyth St,2,h,730000.0,S,Nelson,3/06/2017,5.2,3056.0,2.0,1.0,1.0,134.0,,1970.0,Moreland,-37.76569,144.9656,Northern Metropolitan,11918.0
Brunswick,18 Boase St,2,h,700000.0,PI,Nelson,3/06/2017,5.2,3056.0,2.0,1.0,1.0,61.0,112.0,2007.0,Moreland,-37.766,144.96076000000005,Northern Metropolitan,11918.0
Brunswick,34A Downs St,2,h,920000.0,S,Nelson,3/06/2017,5.2,3056.0,2.0,1.0,1.0,240.0,109.0,1995.0,Moreland,-37.75697,144.95543,Northern Metropolitan,11918.0
Brunswick,8 Jones St,2,t,765000.0,SP,Jellis,3/06/2017,5.2,3056.0,2.0,2.0,1.0,77.0,88.0,2007.0,Moreland,-37.7617,144.96406000000005,Northern Metropolitan,11918.0
Brunswick,24 Rosser St,2,h,740000.0,PI,Nelson,3/06/2017,5.2,3056.0,2.0,1.0,0.0,0.0,,,Moreland,-37.76733,144.96079,Northern Metropolitan,11918.0
Brunswick East,7/2 Albion St,2,u,570000.0,S,McGrath,3/06/2017,4.0,3057.0,2.0,1.0,1.0,0.0,,1980.0,Moreland,-37.7631,144.98138,Northern Metropolitan,5533.0
Brunswick East,271 Edward St,2,h,1105000.0,S,Nelson,3/06/2017,4.0,3057.0,2.0,1.0,2.0,173.0,79.0,1890.0,Moreland,-37.77524,144.97529,Northern Metropolitan,5533.0
Burwood,2/107 Station St,2,u,700000.0,S,Buxton,3/06/2017,10.4,3125.0,2.0,1.0,1.0,251.0,,1975.0,Whitehorse,-37.84738,145.11997,Southern Metropolitan,5678.0
Canterbury,2/42 Faversham Rd,2,u,850000.0,PI,Fletchers,3/06/2017,8.4,3126.0,2.0,1.0,1.0,116.0,85.0,1960.0,Boroondara,-37.82012,145.08526,Southern Metropolitan,3265.0
Carlton North,535 Station St,2,h,1501000.0,S,Nelson,3/06/2017,3.5,3054.0,2.0,1.0,0.0,152.0,,,Yarra,-37.78381,144.97608,Northern Metropolitan,3106.0
Carnegie,1/91 Truganini Rd,2,u,620000.0,PI,Ray,3/06/2017,10.1,3163.0,2.0,1.0,2.0,158.0,,1970.0,Glen Eira,-37.89267,145.05473999999995,Southern Metropolitan,7822.0
Carrum,14 Parkside Bvd,2,u,529000.0,S,Buxton,3/06/2017,31.2,3197.0,2.0,1.0,1.0,199.0,84.0,1970.0,Kingston,-38.07938,145.13227,South-Eastern Metropolitan,1989.0
Caulfield,2/218 Kambrook Rd,2,u,650000.0,VB,McGrath,3/06/2017,8.7,3162.0,2.0,2.0,1.0,0.0,99.0,2010.0,Glen Eira,-37.88776,145.03364,Southern Metropolitan,2379.0
Caulfield East,5/33 Grange Rd,2,u,350000.0,SP,Gary,3/06/2017,8.4,3145.0,2.0,0.0,0.0,0.0,,,Glen Eira,-37.88385,145.04785,Southern Metropolitan,608.0
Caulfield North,1/41 Narong Rd,2,u,665000.0,S,Woodards,3/06/2017,7.8,3161.0,2.0,1.0,1.0,0.0,93.0,1970.0,Glen Eira,-37.86827,145.02113,Southern Metropolitan,6923.0
Chadstone,3/3 Inga Ct,2,h,674000.0,S,Buxton,3/06/2017,11.7,3148.0,2.0,1.0,1.0,218.0,94.0,1980.0,Monash,-37.88093,145.10574,Southern Metropolitan,3582.0
Chelsea,5/11 Bath St,2,u,525000.0,PI,hockingstuart,3/06/2017,27.0,3196.0,2.0,1.0,1.0,506.0,,2011.0,Kingston,-38.05304,145.1151,South-Eastern Metropolitan,3906.0
Cheltenham,1/31 Cavanagh St,2,t,745000.0,S,Ray,3/06/2017,17.9,3192.0,2.0,1.0,2.0,359.0,98.5,1991.0,Kingston,-37.96342,145.06516000000005,Southern Metropolitan,9758.0
Cheltenham,4/59 Wilson St,2,u,850000.0,S,C21,3/06/2017,17.9,3192.0,2.0,1.0,2.0,0.0,81.0,1970.0,Kingston,-37.96021,145.05938,Southern Metropolitan,9758.0
Clifton Hill,12 Stan St,2,h,700000.0,PI,hockingstuart,3/06/2017,3.6,3068.0,2.0,2.0,1.0,533.0,,,Yarra,-37.79443,144.9995,Northern Metropolitan,2954.0
Coburg,11 Rolls St,2,h,960000.0,S,Woodards,3/06/2017,6.7,3058.0,2.0,1.0,3.0,398.0,,,Moreland,-37.74966,144.9682,Northern Metropolitan,11204.0
Coburg,7 Wellington St,2,h,867000.0,S,Nelson,3/06/2017,6.7,3058.0,2.0,1.0,1.0,208.0,,,Moreland,-37.74373,144.95783,Northern Metropolitan,11204.0
Coburg North,19 Golf Rd,2,h,700000.0,PI,Nelson,3/06/2017,6.7,3058.0,2.0,1.0,1.0,303.0,,,Moreland,-37.73285,144.97274,Northern Metropolitan,3445.0
Collingwood,226/3 Hoddle St,2,u,561000.0,S,Raine,3/06/2017,2.0,3066.0,2.0,2.0,2.0,3701.0,,2005.0,Yarra,-37.80896,144.9911,Northern Metropolitan,4553.0
Collingwood,24 Mater St,2,h,1025000.0,SP,Jellis,3/06/2017,2.0,3066.0,3.0,2.0,1.0,108.0,162.0,2005.0,Yarra,-37.79531,144.9863,Northern Metropolitan,4553.0
Dandenong North,1/4 Rhoden Ct,2,u,305000.0,SP,Barry,3/06/2017,24.7,3175.0,2.0,1.0,1.0,141.0,73.0,1980.0,Greater Dandenong,-37.95431,145.20899,South-Eastern Metropolitan,8322.0
Eaglemont,2/12 Ashby Gr,2,u,750000.0,PI,Nelson,3/06/2017,8.9,3084.0,2.0,1.0,1.0,112.0,93.0,1960.0,Banyule,-37.76689,145.05206,Eastern Metropolitan,1651.0
Elsternwick,5/30 College St,2,h,716000.0,S,hockingstuart,3/06/2017,7.2,3185.0,2.0,1.0,1.0,0.0,,1970.0,Glen Eira,-37.89438,145.00851,Southern Metropolitan,4898.0
Elsternwick,6/26 Parkside St,2,u,975000.0,SP,Gary,3/06/2017,7.2,3185.0,2.0,1.0,1.0,1764.0,106.0,1970.0,Glen Eira,-37.8879,145.01198,Southern Metropolitan,4898.0
Elwood,4/193 Brighton Rd,2,u,480000.0,S,McGrath,3/06/2017,7.2,3184.0,2.0,1.0,1.0,1210.0,65.0,1968.0,Port Phillip,-37.8785,144.99316000000005,Southern Metropolitan,8989.0
Elwood,6/229 Brighton Rd,2,u,696750.0,S,Chisholm,3/06/2017,7.2,3184.0,2.0,1.0,1.0,0.0,83.0,1930.0,Port Phillip,-37.88094,144.99471,Southern Metropolitan,8989.0
Elwood,3/44 Wave St,2,u,695500.0,SP,Chisholm,3/06/2017,7.2,3184.0,2.0,1.0,1.0,887.0,76.0,1973.0,Port Phillip,-37.88349,144.98699,Southern Metropolitan,8989.0
Essendon,1/143 Bradshaw St,2,u,762000.0,S,Brad,3/06/2017,7.5,3040.0,2.0,1.0,1.0,195.0,,,Moonee Valley,-37.74125,144.89502,Western Metropolitan,9264.0
Footscray,10/17 Gordon St,2,u,270000.0,PI,Burnham,3/06/2017,5.1,3011.0,2.0,1.0,1.0,0.0,,,Maribyrnong,-37.78895,144.89014,Western Metropolitan,7570.0
Glen Waverley,1/8 Short St,2,u,1100000.0,S,Ray,3/06/2017,16.7,3150.0,2.0,1.0,1.0,258.0,106.0,1980.0,Monash,-37.88245,145.15982,Eastern Metropolitan,15321.0
Hawthorn,8/9 Coppin Gr,2,u,1022000.0,S,Jellis,3/06/2017,5.3,3122.0,2.0,1.0,1.0,2267.0,104.0,1930.0,Boroondara,-37.82193,145.01748999999995,Southern Metropolitan,11308.0
Hawthorn,2 Scott St,2,h,1790000.0,S,Marshall,3/06/2017,5.3,3122.0,2.0,2.0,2.0,460.0,,1958.0,Boroondara,-37.83432,145.04152,Southern Metropolitan,11308.0
Hawthorn,6/15 Shakespeare Gr,2,u,805000.0,S,Jellis,3/06/2017,5.3,3122.0,2.0,1.0,1.0,0.0,84.0,1965.0,Boroondara,-37.82258,145.0193,Southern Metropolitan,11308.0
Ivanhoe East,2/3 Rotherwood Rd,2,u,535000.0,S,Nelson,3/06/2017,7.8,3079.0,2.0,1.0,1.0,0.0,,,Banyule,-37.77127,145.0499,Eastern Metropolitan,1554.0
Kensington,53 Rankins Rd,2,h,990000.0,SP,Nelson,3/06/2017,3.4,3031.0,2.0,1.0,0.0,165.0,105.7,1930.0,Melbourne,-37.7902,144.93192,Northern Metropolitan,5263.0
Kew,3/234 Cotham Rd,2,u,630000.0,S,Lindellas,3/06/2017,5.4,3101.0,2.0,1.0,1.0,1037.0,,1960.0,Boroondara,-37.80897,145.04759,Southern Metropolitan,10331.0
Kew,3/26 Edgevale Rd,2,t,942000.0,S,hockingstuart,3/06/2017,5.4,3101.0,2.0,1.0,1.0,0.0,109.0,1975.0,Boroondara,-37.81439,145.04237,Southern Metropolitan,10331.0
Kew,139 Eglinton St,2,h,912500.0,S,Domain,3/06/2017,5.4,3101.0,2.0,1.0,2.0,239.0,,,Boroondara,-37.8008,145.04336,Southern Metropolitan,10331.0
Kew,3/29 Mary St,2,u,672000.0,S,Nelson,3/06/2017,5.4,3101.0,2.0,1.0,1.0,710.0,,1960.0,Boroondara,-37.8055,145.03799999999995,Southern Metropolitan,10331.0
Malvern,1/16 Finlayson St,2,t,910000.0,S,Marshall,3/06/2017,5.9,3144.0,2.0,1.0,2.0,195.0,,,Stonnington,-37.86916,145.03565,Southern Metropolitan,4675.0
Malvern,6/36 Johnstone St,2,u,592000.0,S,Gary,3/06/2017,5.9,3144.0,2.0,1.0,1.0,0.0,72.9,1977.0,Stonnington,-37.86824,145.03503999999995,Southern Metropolitan,4675.0
Maribyrnong,2/6 Horizon Dr,2,u,585000.0,S,Brad,3/06/2017,4.3,3032.0,2.0,2.0,2.0,37000.0,90.0,2004.0,Maribyrnong,-37.77518,144.89254,Western Metropolitan,4918.0
Mentone,2/68 Naples Rd,2,t,800000.0,SP,Hodges,3/06/2017,20.0,3194.0,2.0,1.0,1.0,0.0,104.0,1980.0,Kingston,-37.98937,145.06723,South-Eastern Metropolitan,6162.0
Moonee Ponds,118 Athol St,2,h,1090000.0,SP,McDonald,3/06/2017,6.2,3039.0,2.0,1.0,0.0,233.0,,,Moonee Valley,-37.76919,144.91186000000005,Western Metropolitan,6232.0
Moonee Ponds,26 Scotia St,2,h,760000.0,PI,Barry,3/06/2017,6.2,3039.0,2.0,1.0,0.0,251.0,110.0,1980.0,Moonee Valley,-37.76856,144.90577,Western Metropolitan,6232.0
Mount Waverley,1/577 High Street Rd,2,u,720000.0,S,Ray,3/06/2017,14.2,3149.0,2.0,1.0,1.0,198.0,,,Monash,-37.87135,145.14334,Eastern Metropolitan,13366.0
Mount Waverley,3/593 High Street Rd,2,u,572000.0,S,Ray,3/06/2017,14.2,3149.0,2.0,1.0,1.0,173.0,,1970.0,Monash,-37.87142,145.14503,Eastern Metropolitan,13366.0
Murrumbeena,3/53 Kangaroo Rd,2,u,670000.0,PI,Buxton,3/06/2017,10.1,3163.0,2.0,1.0,2.0,0.0,,,Glen Eira,-37.89814000000001,145.07455,Southern Metropolitan,4442.0
Murrumbeena,1/1 Nangana Rd,2,u,602000.0,S,hockingstuart,3/06/2017,10.1,3163.0,2.0,1.0,1.0,1166.0,,,Glen Eira,-37.88674,145.07234,Southern Metropolitan,4442.0
North Melbourne,22 Melrose St,2,h,970000.0,S,JMRE,3/06/2017,1.8,3051.0,2.0,1.0,0.0,102.0,66.0,1900.0,Melbourne,-37.79489,144.94207,Northern Metropolitan,6821.0
Oak Park,4/4 Ethel St,2,u,460000.0,S,Brad,3/06/2017,11.2,3046.0,2.0,1.0,1.0,106.0,,,Moreland,-37.72326,144.91681,Northern Metropolitan,2651.0
Oakleigh East,41 Clayton Rd,2,h,1114000.0,S,Ray,3/06/2017,12.3,3166.0,2.0,1.0,1.0,703.0,90.0,1960.0,Monash,-37.90241,145.12378,Southern Metropolitan,2547.0
Ormond,301/437 North Rd,2,u,485000.0,SP,Gary,3/06/2017,11.4,3204.0,2.0,1.0,1.0,0.0,72.0,2012.0,Glen Eira,-37.90335,145.03718,Southern Metropolitan,3578.0
Port Melbourne,202/2 Rouse St,2,u,625000.0,S,Biggin,3/06/2017,3.5,3207.0,2.0,1.0,1.0,6830.0,,,Port Phillip,-37.84432,144.94371999999996,Southern Metropolitan,8648.0
Port Melbourne,409/216 Rouse St,2,u,665000.0,SP,Cayzer,3/06/2017,3.5,3207.0,2.0,2.0,1.0,1472.0,81.0,2010.0,Port Phillip,-37.84096,144.93791000000004,Southern Metropolitan,8648.0
Preston,3/26 Tyler St,2,u,465000.0,PI,Nelson,3/06/2017,8.4,3072.0,2.0,1.0,1.0,163.0,169.0,,Darebin,-37.73311,145.03552,Northern Metropolitan,14577.0
Reservoir,81 McMahon Rd,2,h,888000.0,S,Ray,3/06/2017,12.0,3073.0,2.0,1.0,2.0,649.0,,,Darebin,-37.71086,145.01629,Northern Metropolitan,21650.0
Reservoir,2/33 Oconnor St,2,t,521000.0,S,Harcourts,3/06/2017,12.0,3073.0,2.0,1.0,1.0,0.0,94.0,2009.0,Darebin,-37.7106,145.00177,Northern Metropolitan,21650.0
Richmond,5/202 Lennox St,2,u,575000.0,S,Biggin,3/06/2017,2.4,3121.0,2.0,1.0,1.0,407.0,66.0,1960.0,Yarra,-37.82046,144.99398,Northern Metropolitan,14949.0
Rosanna,1/64 Lower Plenty Rd,2,u,675000.0,S,Miles,3/06/2017,8.9,3084.0,2.0,1.0,1.0,247.0,,,Banyule,-37.74427,145.06293,Eastern Metropolitan,3540.0
South Melbourne,305/196 Albert Rd,2,u,805000.0,S,Cayzer,3/06/2017,1.9,3205.0,2.0,2.0,2.0,0.0,,,Port Phillip,-37.83715,144.96716999999995,Southern Metropolitan,5943.0
South Melbourne,1211/50 Albert Rd,2,u,530000.0,VB,Greg,3/06/2017,1.9,3205.0,2.0,1.0,1.0,1646.0,52.0,2012.0,Port Phillip,-37.83406,144.97131000000005,Southern Metropolitan,5943.0
South Yarra,104/2 Cromwell Rd,2,u,800000.0,SP,Abercromby's,3/06/2017,2.7,3141.0,2.0,2.0,1.0,0.0,73.0,2014.0,Stonnington,-37.84712,144.99967,Southern Metropolitan,14887.0
South Yarra,78 Hope St,2,h,2210000.0,S,Castran,3/06/2017,2.7,3141.0,2.0,2.0,1.0,187.0,133.0,1890.0,Melbourne,-37.83554,144.97956000000005,Southern Metropolitan,14887.0
South Yarra,7/215 Williams Rd,2,u,535000.0,SP,Gary,3/06/2017,2.7,3141.0,0.0,1.0,1.0,0.0,63.0,1970.0,Stonnington,-37.84468,145.00368,Southern Metropolitan,14887.0
Southbank,2605/63 Whiteman St,2,u,590000.0,PI,MICM,3/06/2017,0.7,3006.0,2.0,2.0,1.0,0.0,,2009.0,Melbourne,-37.82586,144.957,Southern Metropolitan,8400.0
St Kilda,1/19 Robe St,2,u,586500.0,S,Buxton,3/06/2017,5.0,3182.0,2.0,1.0,1.0,3093.0,,,Port Phillip,-37.86506,144.97777,Southern Metropolitan,13240.0
Strathmore,77 Hillsyde Pde,2,h,790000.0,S,Considine,3/06/2017,8.2,3041.0,2.0,2.0,1.0,213.0,120.0,1990.0,Moonee Valley,-37.73519,144.92373999999995,Western Metropolitan,3284.0
Surrey Hills,5/19 Elm St,2,u,740000.0,VB,HAR,3/06/2017,10.2,3127.0,2.0,1.0,2.0,193.0,80.0,1970.0,Whitehorse,-37.83275,145.1055,Southern Metropolitan,5457.0
Thornbury,6/10 Dundas St,2,u,493000.0,S,Woodards,3/06/2017,7.0,3071.0,2.0,1.0,1.0,0.0,65.0,1970.0,Darebin,-37.75257,145.00279,Northern Metropolitan,8870.0
Thornbury,3 Gooch St,2,h,1010000.0,PI,Love,3/06/2017,7.0,3071.0,2.0,1.0,0.0,245.0,,,Darebin,-37.75789,145.00136,Northern Metropolitan,8870.0
Toorak,19/740 Orrong Rd,2,u,751000.0,SP,Jellis,3/06/2017,4.1,3142.0,2.0,1.0,1.0,2076.0,,,Stonnington,-37.83872,145.01452,Southern Metropolitan,7217.0
Toorak,2/641 Toorak Rd,2,u,682000.0,S,hockingstuart,3/06/2017,4.1,3142.0,2.0,1.0,1.0,713.0,60.0,1975.0,Stonnington,-37.84301,145.02641,Southern Metropolitan,7217.0
Tullamarine,8/366 Melrose Dr,2,t,355000.0,S,Barry,3/06/2017,12.9,3043.0,2.0,1.0,1.0,108.0,,,Hume,-37.68837,144.87122,Western Metropolitan,3296.0
